food_id,gx,gy,x,y,value,size,fruit_index,hex_id_le,hex_x_le,hex_y_le,binary_packet_hex
9688,87,96,26242.2,29034.4,5,62,0,D8 25 00 00,66 04 CD 46,CD D4 E2 46,D8 25 00 00 57 00 60 00 66 04 CD 46 CD D4 E2 46
9689,88,96,26452.4,28935,6,67,2,D9 25 00 00,CD A8 CE 46,00 0E E2 46,D9 25 00 00 58 00 60 00 CD A8 CE 46 00 0E E2 46
9690,89,96,26764,28998.1,8,77,10,DA 25 00 00,00 18 D1 46,33 8C E2 46,DA 25 00 00 59 00 60 00 00 18 D1 46 33 8C E2 46
9691,90,96,27134.9,28859.4,9,82,11,DB 25 00 00,CD FD D3 46,CD 76 E1 46,DB 25 00 00 5A 00 60 00 CD FD D3 46 CD 76 E1 46
9692,91,96,27340.8,29024,9,82,8,DC 25 00 00,9A 99 D5 46,00 C0 E2 46,DC 25 00 00 5B 00 60 00 9A 99 D5 46 00 C0 E2 46
9693,92,96,27845.5,28913.9,9,82,7,DD 25 00 00,00 8B D9 46,CD E3 E1 46,DD 25 00 00 5C 00 60 00 00 8B D9 46 CD E3 E1 46
9694,93,96,28002.2,28875.2,10,87,8,DE 25 00 00,66 C4 DA 46,66 96 E1 46,DE 25 00 00 5D 00 60 00 66 C4 DA 46 66 96 E1 46
9695,94,96,28240.4,28928,5,62,6,DF 25 00 00,CD A0 DC 46,00 00 E2 46,DF 25 00 00 5E 00 60 00 CD A0 DC 46 00 00 E2 46
9696,95,96,28545.4,28877,5,62,4,E0 25 00 00,CD 02 DF 46,00 9A E1 46,E0 25 00 00 5F 00 60 00 CD 02 DF 46 00 9A E1 46
9697,96,96,28896.2,28928.2,6,67,10,E1 25 00 00,66 C0 E1 46,66 00 E2 46,E1 25 00 00 60 00 60 00 66 C0 E1 46 66 00 E2 46
9698,97,96,29272.4,28889.6,5,62,2,E2 25 00 00,CD B0 E4 46,33 B3 E1 46,E2 25 00 00 61 00 60 00 CD B0 E4 46 33 B3 E1 46
9699,98,96,29557,28999.5,6,67,1,E3 25 00 00,00 EA E6 46,00 8F E2 46,E3 25 00 00 62 00 60 00 00 EA E6 46 00 8F E2 46
9700,99,96,29800,28945.5,5,62,0,E4 25 00 00,00 D0 E8 46,00 23 E2 46,E4 25 00 00 63 00 60 00 00 D0 E8 46 00 23 E2 46
9701,0,97,200,29233,6,67,2,E5 25 00 00,00 00 48 43,00 62 E4 46,E5 25 00 00 00 00 61 00 00 00 48 43 00 62 E4 46
9702,1,97,499.5,29280.7,8,77,1,E6 25 00 00,00 C0 F9 43,66 C1 E4 46,E6 25 00 00 01 00 61 00 00 C0 F9 43 66 C1 E4 46
9703,2,97,807.8,29218.7,10,87,10,E7 25 00 00,33 F3 49 44,66 45 E4 46,E7 25 00 00 02 00 61 00 33 F3 49 44 66 45 E4 46
9704,3,97,1159,29319.9,6,67,4,E8 25 00 00,00 E0 90 44,CD 0F E5 46,E8 25 00 00 03 00 61 00 00 E0 90 44 CD 0F E5 46
9705,4,97,1299,29241.2,9,82,2,E9 25 00 00,00 60 A2 44,66 72 E4 46,E9 25 00 00 04 00 61 00 00 60 A2 44 66 72 E4 46
9706,5,97,1573,29313.1,10,87,3,EA 25 00 00,00 A0 C4 44,33 02 E5 46,EA 25 00 00 05 00 61 00 00 A0 C4 44 33 02 E5 46
9707,6,97,2035.1,29309.8,6,67,2,EB 25 00 00,33 63 FE 44,9A FB E4 46,EB 25 00 00 06 00 61 00 33 63 FE 44 9A FB E4 46
9708,7,97,2276.5,29337.6,8,77,2,EC 25 00 00,00 48 0E 45,33 33 E5 46,EC 25 00 00 07 00 61 00 00 48 0E 45 33 33 E5 46
9709,8,97,2502,29318.2,10,87,9,ED 25 00 00,00 60 1C 45,66 0C E5 46,ED 25 00 00 08 00 61 00 00 60 1C 45 66 0C E5 46
9710,9,97,2743.6,29346,7,72,12,EE 25 00 00,9A 79 2B 45,00 44 E5 46,EE 25 00 00 09 00 61 00 9A 79 2B 45 00 44 E5 46
9711,10,97,3041.8,29269,7,72,4,EF 25 00 00,CD 1C 3E 45,00 AA E4 46,EF 25 00 00 0A 00 61 00 CD 1C 3E 45 00 AA E4 46
9712,11,97,3349.5,29240,9,82,9,F0 25 00 00,00 58 51 45,00 70 E4 46,F0 25 00 00 0B 00 61 00 00 58 51 45 00 70 E4 46
9713,12,97,3812.8,29279.7,8,77,2,F1 25 00 00,CD 4C 6E 45,66 BF E4 46,F1 25 00 00 0C 00 61 00 CD 4C 6E 45 66 BF E4 46
9714,13,97,4029.2,29279.4,7,72,3,F2 25 00 00,33 D3 7B 45,CD BE E4 46,F2 25 00 00 0D 00 61 00 33 D3 7B 45 CD BE E4 46
9715,14,97,4329.2,29348.4,6,67,8,F3 25 00 00,9A 49 87 45,CD 48 E5 46,F3 25 00 00 0E 00 61 00 9A 49 87 45 CD 48 E5 46
9716,15,97,4565.2,29306.1,9,82,6,F4 25 00 00,9A A9 8E 45,33 F4 E4 46,F4 25 00 00 0F 00 61 00 9A A9 8E 45 33 F4 E4 46
9717,16,97,5016.2,29356.8,10,87,2,F5 25 00 00,9A C1 9C 45,9A 59 E5 46,F5 25 00 00 10 00 61 00 9A C1 9C 45 9A 59 E5 46
9718,17,97,5342.9,29282.9,10,87,9,F6 25 00 00,33 F7 A6 45,CD C5 E4 46,F6 25 00 00 11 00 61 00 33 F7 A6 45 CD C5 E4 46
9719,18,97,5455.3,29176,8,77,12,F7 25 00 00,66 7A AA 45,00 F0 E3 46,F7 25 00 00 12 00 61 00 66 7A AA 45 00 F0 E3 46
9720,19,97,5911,29334.7,9,82,4,F8 25 00 00,00 B8 B8 45,66 2D E5 46,F8 25 00 00 13 00 61 00 00 B8 B8 45 66 2D E5 46
9721,20,97,6132.2,29228.4,9,82,6,F9 25 00 00,9A A1 BF 45,CD 58 E4 46,F9 25 00 00 14 00 61 00 9A A1 BF 45 CD 58 E4 46
9722,21,97,6527.6,29314.8,5,62,12,FA 25 00 00,CD FC CB 45,9A 05 E5 46,FA 25 00 00 15 00 61 00 CD FC CB 45 9A 05 E5 46
9723,22,97,6793.8,29266.6,8,77,5,FB 25 00 00,66 4E D4 45,33 A5 E4 46,FB 25 00 00 16 00 61 00 66 4E D4 45 33 A5 E4 46
9724,23,97,7000.9,29332.2,9,82,6,FC 25 00 00,33 C7 DA 45,66 28 E5 46,FC 25 00 00 17 00 61 00 33 C7 DA 45 66 28 E5 46
9725,24,97,7404.8,29287.7,9,82,6,FD 25 00 00,66 66 E7 45,66 CF E4 46,FD 25 00 00 18 00 61 00 66 66 E7 45 66 CF E4 46
9726,25,97,7583.4,29342.1,7,72,6,FE 25 00 00,33 FB EC 45,33 3C E5 46,FE 25 00 00 19 00 61 00 33 FB EC 45 33 3C E5 46
9727,26,97,7895.9,29310.2,8,77,11,FF 25 00 00,33 BF F6 45,66 FC E4 46,FF 25 00 00 1A 00 61 00 33 BF F6 45 66 FC E4 46
9728,27,97,8338.6,29349.9,6,67,7,00 26 00 00,66 4A 02 46,CD 4B E5 46,00 26 00 00 1B 00 61 00 66 4A 02 46 CD 4B E5 46
9729,28,97,8478.1,29320.1,5,62,5,01 26 00 00,66 78 04 46,33 10 E5 46,01 26 00 00 1C 00 61 00 66 78 04 46 33 10 E5 46
9730,29,97,8854.8,29198.5,10,87,10,02 26 00 00,33 5B 0A 46,00 1D E4 46,02 26 00 00 1D 00 61 00 33 5B 0A 46 00 1D E4 46
9731,30,97,9244.7,29249.9,5,62,4,03 26 00 00,CD 72 10 46,CD 83 E4 46,03 26 00 00 1E 00 61 00 CD 72 10 46 CD 83 E4 46
9732,31,97,9341.2,29199,5,62,10,04 26 00 00,CD F4 11 46,00 1E E4 46,04 26 00 00 1F 00 61 00 CD F4 11 46 00 1E E4 46
9733,32,97,9802.6,29226.7,7,72,10,05 26 00 00,66 2A 19 46,66 55 E4 46,05 26 00 00 20 00 61 00 66 2A 19 46 66 55 E4 46
9734,33,97,9970.4,29195.1,5,62,9,06 26 00 00,9A C9 1B 46,33 16 E4 46,06 26 00 00 21 00 61 00 9A C9 1B 46 33 16 E4 46
9735,34,97,10386.2,29281.6,7,72,9,07 26 00 00,CD 48 22 46,33 C3 E4 46,07 26 00 00 22 00 61 00 CD 48 22 46 33 C3 E4 46
9736,35,97,10650.3,29234.5,9,82,6,08 26 00 00,33 69 26 46,00 65 E4 46,08 26 00 00 23 00 61 00 33 69 26 46 00 65 E4 46
9737,36,97,11045.7,29320.9,5,62,12,09 26 00 00,CD 96 2C 46,CD 11 E5 46,09 26 00 00 24 00 61 00 CD 96 2C 46 CD 11 E5 46
9738,37,97,11164.4,29305.1,5,62,1,0A 26 00 00,9A 71 2E 46,33 F2 E4 46,0A 26 00 00 25 00 61 00 9A 71 2E 46 33 F2 E4 46
9739,38,97,11581.3,29347.6,6,67,9,0B 26 00 00,33 F5 34 46,33 47 E5 46,0B 26 00 00 26 00 61 00 33 F5 34 46 33 47 E5 46
9740,39,97,11897.7,29296.7,5,62,2,0C 26 00 00,CD E6 39 46,66 E1 E4 46,0C 26 00 00 27 00 61 00 CD E6 39 46 66 E1 E4 46
9741,40,97,12186.7,29161.6,7,72,11,0D 26 00 00,CD 6A 3E 46,33 D3 E3 46,0D 26 00 00 28 00 61 00 CD 6A 3E 46 33 D3 E3 46
9742,41,97,12346.2,29260,8,77,2,0E 26 00 00,CD E8 40 46,00 98 E4 46,0E 26 00 00 29 00 61 00 CD E8 40 46 00 98 E4 46
9743,42,97,12750,29215.5,9,82,2,0F 26 00 00,00 38 47 46,00 3F E4 46,0F 26 00 00 2A 00 61 00 00 38 47 46 00 3F E4 46
9744,43,97,13148.3,29269.9,6,67,9,10 26 00 00,33 71 4D 46,CD AB E4 46,10 26 00 00 2B 00 61 00 33 71 4D 46 CD AB E4 46
9745,44,97,13348.6,29280.4,10,87,11,11 26 00 00,66 92 50 46,CD C0 E4 46,11 26 00 00 2C 00 61 00 66 92 50 46 CD C0 E4 46
9746,45,97,13566.2,29323.1,5,62,3,12 26 00 00,CD F8 53 46,33 16 E5 46,12 26 00 00 2D 00 61 00 CD F8 53 46 33 16 E5 46
9747,46,97,13882.8,29272.1,5,62,12,13 26 00 00,33 EB 58 46,33 B0 E4 46,13 26 00 00 2E 00 61 00 33 EB 58 46 33 B0 E4 46
9748,47,97,14201.2,29329.2,7,72,2,14 26 00 00,CD E4 5D 46,66 22 E5 46,14 26 00 00 2F 00 61 00 CD E4 5D 46 66 22 E5 46
9749,48,97,14516.8,29265.3,9,82,11,15 26 00 00,33 D3 62 46,9A A2 E4 46,15 26 00 00 30 00 61 00 33 D3 62 46 9A A2 E4 46
9750,49,97,14912,29351.7,5,62,1,16 26 00 00,00 00 69 46,66 4F E5 46,16 26 00 00 31 00 61 00 00 00 69 46 66 4F E5 46
9751,50,97,15133.3,29245.4,5,62,3,17 26 00 00,33 75 6C 46,CD 7A E4 46,17 26 00 00 32 00 61 00 33 75 6C 46 CD 7A E4 46
9752,51,97,15488.1,29217.6,7,72,0,18 26 00 00,66 00 72 46,33 43 E4 46,18 26 00 00 33 00 61 00 66 00 72 46 33 43 E4 46
9753,52,97,15647.4,29316,8,77,1,19 26 00 00,9A 7D 74 46,00 08 E5 46,19 26 00 00 34 00 61 00 9A 7D 74 46 00 08 E5 46
9754,53,97,16150,29256.9,7,72,9,1A 26 00 00,00 58 7C 46,CD 91 E4 46,1A 26 00 00 35 00 61 00 00 58 7C 46 CD 91 E4 46
9755,54,97,16380.8,29307.6,8,77,2,1B 26 00 00,33 F3 7F 46,33 F7 E4 46,1B 26 00 00 36 00 61 00 33 F3 7F 46 33 F7 E4 46
9756,55,97,16710.4,29234.7,10,87,2,1C 26 00 00,CD 8C 82 46,66 65 E4 46,1C 26 00 00 37 00 61 00 CD 8C 82 46 66 65 E4 46
9757,56,97,17030.7,29303.8,8,77,11,1D 26 00 00,66 0D 85 46,9A EF E4 46,1D 26 00 00 38 00 61 00 66 0D 85 46 9A EF E4 46
9758,57,97,17291.6,29288.6,9,82,4,1E 26 00 00,33 17 87 46,33 D1 E4 46,1E 26 00 00 39 00 61 00 33 17 87 46 33 D1 E4 46
9759,58,97,17470.1,29343.1,7,72,1,1F 26 00 00,33 7C 88 46,33 3E E5 46,1F 26 00 00 3A 00 61 00 33 7C 88 46 33 3E E5 46
9760,59,97,17880.7,29277.6,10,87,2,20 26 00 00,66 B1 8B 46,33 BB E4 46,20 26 00 00 3B 00 61 00 66 B1 8B 46 33 BB E4 46
9761,60,97,18178.9,29200.6,9,82,7,21 26 00 00,CD 05 8E 46,33 21 E4 46,21 26 00 00 3C 00 61 00 CD 05 8E 46 33 21 E4 46
9762,61,97,18420.3,29228.3,6,67,7,22 26 00 00,9A E8 8F 46,9A 58 E4 46,22 26 00 00 3D 00 61 00 9A E8 8F 46 9A 58 E4 46
9763,62,97,18786,29160.6,10,87,9,23 26 00 00,00 C4 92 46,33 D1 E3 46,23 26 00 00 3E 00 61 00 00 C4 92 46 33 D1 E3 46
9764,63,97,18985.7,29203.2,8,77,3,24 26 00 00,66 53 94 46,66 26 E4 46,24 26 00 00 3F 00 61 00 66 53 94 46 66 26 E4 46
9765,64,97,19447.9,29199.9,10,87,5,25 26 00 00,CD EF 97 46,CD 1F E4 46,25 26 00 00 40 00 61 00 CD EF 97 46 CD 1F E4 46
9766,65,97,19721.8,29271.8,5,62,3,26 26 00 00,9A 13 9A 46,9A AF E4 46,26 26 00 00 41 00 61 00 9A 13 9A 46 9A AF E4 46
9767,66,97,19988.1,29223.6,9,82,12,27 26 00 00,33 28 9C 46,33 4F E4 46,27 26 00 00 42 00 61 00 33 28 9C 46 33 4F E4 46
9768,67,97,20165.5,29322.1,8,77,1,28 26 00 00,00 8B 9D 46,33 14 E5 46,28 26 00 00 43 00 61 00 00 8B 9D 46 33 14 E5 46
9769,68,97,20448.1,29263,7,72,9,29 26 00 00,33 C0 9F 46,00 9E E4 46,29 26 00 00 44 00 61 00 33 C0 9F 46 00 9E E4 46
9770,69,97,20899.1,29313.7,9,82,5,2A 26 00 00,33 46 A3 46,66 03 E5 46,2A 26 00 00 45 00 61 00 33 46 A3 46 66 03 E5 46
9771,70,97,21047.4,29208,6,67,10,2B 26 00 00,CD 6E A4 46,00 30 E4 46,2B 26 00 00 46 00 61 00 CD 6E A4 46 00 30 E4 46
9772,71,97,21355.7,29146,9,82,6,2C 26 00 00,66 D7 A6 46,00 B4 E3 46,2C 26 00 00 47 00 61 00 66 D7 A6 46 00 B4 E3 46
9773,72,97,21751,29232.5,5,62,12,2D 26 00 00,00 EE A9 46,00 61 E4 46,2D 26 00 00 48 00 61 00 00 EE A9 46 00 61 E4 46
9774,73,97,21966,29202.1,8,77,3,2E 26 00 00,00 9C AB 46,33 24 E4 46,2E 26 00 00 49 00 61 00 00 9C AB 46 33 24 E4 46
9775,74,97,22286.9,29259.2,7,72,2,2F 26 00 00,CD 1D AE 46,66 96 E4 46,2F 26 00 00 4A 00 61 00 CD 1D AE 46 66 96 E4 46
9776,75,97,22704.7,29270.7,8,77,12,30 26 00 00,66 61 B1 46,66 AD E4 46,30 26 00 00 4B 00 61 00 66 61 B1 46 66 AD E4 46
9777,76,97,22946.1,29298.4,10,87,12,31 26 00 00,33 44 B3 46,CD E4 E4 46,31 26 00 00 4C 00 61 00 33 44 B3 46 CD E4 E4 46
9778,77,97,23309.6,29233.7,6,67,10,32 26 00 00,33 1B B6 46,66 63 E4 46,32 26 00 00 4D 00 61 00 33 1B B6 46 66 63 E4 46
9779,78,97,23527.3,29276.3,8,77,5,33 26 00 00,9A CE B7 46,9A B8 E4 46,33 26 00 00 4E 00 61 00 9A CE B7 46 9A B8 E4 46
9780,79,97,23912.5,29243.7,10,87,4,34 26 00 00,00 D1 BA 46,66 77 E4 46,34 26 00 00 4F 00 61 00 00 D1 BA 46 66 77 E4 46
9781,80,97,24257.2,29200.9,9,82,7,35 26 00 00,66 82 BD 46,CD 21 E4 46,35 26 00 00 50 00 61 00 66 82 BD 46 CD 21 E4 46
9782,81,97,24482.4,29240.6,10,87,12,36 26 00 00,CD 44 BF 46,33 71 E4 46,36 26 00 00 51 00 61 00 CD 44 BF 46 33 71 E4 46
9783,82,97,24743.2,29225.4,9,82,2,37 26 00 00,66 4E C1 46,CD 52 E4 46,37 26 00 00 52 00 61 00 66 4E C1 46 CD 52 E4 46
9784,83,97,24998.8,29309.2,8,77,5,38 26 00 00,9A 4D C3 46,66 FA E4 46,38 26 00 00 53 00 61 00 9A 4D C3 46 66 FA E4 46
9785,84,97,25374.8,29218.6,6,67,8,39 26 00 00,9A 3D C6 46,33 45 E4 46,39 26 00 00 54 00 61 00 9A 3D C6 46 33 45 E4 46
9786,85,97,25564,29284.1,9,82,11,3A 26 00 00,00 B8 C7 46,33 C8 E4 46,3A 26 00 00 55 00 61 00 00 B8 C7 46 33 C8 E4 46
9787,86,97,25890.7,29210.2,9,82,5,3B 26 00 00,66 45 CA 46,66 34 E4 46,3B 26 00 00 56 00 61 00 66 45 CA 46 66 34 E4 46
9788,87,97,26267.5,29308.5,7,72,10,3C 26 00 00,00 37 CD 46,00 F9 E4 46,3C 26 00 00 57 00 61 00 00 37 CD 46 00 F9 E4 46
9789,88,97,26543,29237.4,10,87,5,3D 26 00 00,00 5E CF 46,CD 6A E4 46,3D 26 00 00 58 00 61 00 00 5E CF 46 CD 6A E4 46
9790,89,97,26805,29265.2,7,72,2,3E 26 00 00,00 6A D1 46,66 A2 E4 46,3E 26 00 00 59 00 61 00 00 6A D1 46 66 A2 E4 46
9791,90,97,27180.2,29217.6,7,72,10,3F 26 00 00,66 58 D4 46,33 43 E4 46,3F 26 00 00 5A 00 61 00 66 58 D4 46 33 43 E4 46
9792,91,97,27556,29346.9,5,62,10,40 26 00 00,00 48 D7 46,CD 45 E5 46,40 26 00 00 5B 00 61 00 00 48 D7 46 CD 45 E5 46
9793,92,97,27789.6,29177.6,9,82,2,41 26 00 00,33 1B D9 46,33 F3 E3 46,41 26 00 00 5C 00 61 00 33 1B D9 46 33 F3 E3 46
9794,93,97,28149.1,29147.9,8,77,0,42 26 00 00,33 EA DB 46,CD B7 E3 46,42 26 00 00 5D 00 61 00 33 EA DB 46 CD B7 E3 46
9795,94,97,28372.1,29187.6,7,72,2,43 26 00 00,33 A8 DD 46,33 07 E4 46,43 26 00 00 5E 00 61 00 33 A8 DD 46 33 07 E4 46
9796,95,97,28759.4,29203.9,7,72,10,44 26 00 00,CD AE E0 46,CD 27 E4 46,44 26 00 00 5F 00 61 00 CD AE E0 46 CD 27 E4 46
9797,96,97,28984.8,29243.6,8,77,5,45 26 00 00,9A 71 E2 46,33 77 E4 46,45 26 00 00 60 00 61 00 9A 71 E2 46 33 77 E4 46
9798,97,97,29344.2,29213.9,7,72,0,46 26 00 00,66 40 E5 46,CD 3B E4 46,46 26 00 00 61 00 61 00 66 40 E5 46 CD 3B E4 46
9799,98,97,29500.9,29312.2,5,62,5,47 26 00 00,CD 79 E6 46,66 00 E5 46,47 26 00 00 62 00 61 00 CD 79 E6 46 66 00 E5 46
9800,99,97,29800,29224.6,9,82,10,48 26 00 00,00 D0 E8 46,33 51 E4 46,48 26 00 00 63 00 61 00 00 D0 E8 46 33 51 E4 46
9801,0,98,200,29444.6,8,77,4,49 26 00 00,00 00 48 43,33 09 E6 46,49 26 00 00 00 00 62 00 00 00 48 43 33 09 E6 46
9802,1,98,513.1,29611.7,8,77,9,4A 26 00 00,66 46 00 44,66 57 E7 46,4A 26 00 00 01 00 62 00 66 46 00 44 66 57 E7 46
9803,2,98,647.8,29656,7,72,10,4B 26 00 00,33 F3 21 44,00 B0 E7 46,4B 26 00 00 02 00 62 00 33 F3 21 44 00 B0 E7 46
9804,3,98,1083,29598.6,6,67,2,4C 26 00 00,00 60 87 44,33 3D E7 46,4C 26 00 00 03 00 62 00 00 60 87 44 33 3D E7 46
9805,4,98,1386,29659.6,5,62,1,4D 26 00 00,00 40 AD 44,33 B7 E7 46,4D 26 00 00 04 00 62 00 00 40 AD 44 33 B7 E7 46
9806,5,98,1694.8,29572.7,10,87,12,4E 26 00 00,9A D9 D3 44,66 09 E7 46,4E 26 00 00 05 00 62 00 9A D9 D3 44 66 09 E7 46
9807,6,98,1931.9,29618.4,6,67,0,4F 26 00 00,CD 7C F1 44,CD 64 E7 46,4F 26 00 00 06 00 62 00 CD 7C F1 44 CD 64 E7 46
9808,7,98,2152,29561,9,82,7,50 26 00 00,00 80 06 45,00 F2 E6 46,50 26 00 00 07 00 62 00 00 80 06 45 00 F2 E6 46
9809,8,98,2455,29622,8,77,6,51 26 00 00,00 70 19 45,00 6C E7 46,51 26 00 00 08 00 62 00 00 70 19 45 00 6C E7 46
9810,9,98,2890.2,29564.6,7,72,11,52 26 00 00,33 A3 34 45,33 F9 E6 46,52 26 00 00 09 00 62 00 33 A3 34 45 33 F9 E6 46
9811,10,98,3156.2,29638.5,5,62,8,53 26 00 00,33 43 45 45,00 8D E7 46,53 26 00 00 0A 00 62 00 33 43 45 45 00 8D E7 46
9812,11,98,3352,29478,10,87,4,54 26 00 00,00 80 51 45,00 4C E6 46,54 26 00 00 0B 00 62 00 00 80 51 45 00 4C E6 46
9813,12,98,3807.5,29640.7,9,82,4,55 26 00 00,00 F8 6D 45,66 91 E7 46,55 26 00 00 0C 00 62 00 00 F8 6D 45 66 91 E7 46
9814,13,98,3942.2,29465,8,77,1,56 26 00 00,33 63 76 45,00 32 E6 46,56 26 00 00 0D 00 62 00 33 63 76 45 00 32 E6 46
9815,14,98,4377.4,29627.6,8,77,10,57 26 00 00,33 CB 88 45,33 77 E7 46,57 26 00 00 0E 00 62 00 33 CB 88 45 33 77 E7 46
9816,15,98,4549,29659,8,77,9,58 26 00 00,00 28 8E 45,00 B6 E7 46,58 26 00 00 0F 00 62 00 00 28 8E 45 00 B6 E7 46
9817,16,98,4989.2,29601.6,6,67,7,59 26 00 00,9A E9 9B 45,33 43 E7 46,59 26 00 00 10 00 62 00 9A E9 9B 45 33 43 E7 46
9818,17,98,5226.2,29647.3,7,72,4,5A 26 00 00,9A 51 A3 45,9A 9E E7 46,5A 26 00 00 11 00 62 00 9A 51 A3 45 9A 9E E7 46
9819,18,98,5446.4,29590,10,87,2,5B 26 00 00,33 33 AA 45,00 2C E7 46,5B 26 00 00 12 00 62 00 33 33 AA 45 00 2C E7 46
9820,19,98,5749.5,29651,10,87,0,5C 26 00 00,00 AC B3 45,00 A6 E7 46,5C 26 00 00 13 00 62 00 00 AC B3 45 00 A6 E7 46
9821,20,98,6230.5,29504.8,9,82,5,5D 26 00 00,00 B4 C2 45,9A 81 E6 46,5D 26 00 00 14 00 62 00 00 B4 C2 45 9A 81 E6 46
9822,21,98,6450.6,29447.5,6,67,12,5E 26 00 00,CD 94 C9 45,00 0F E6 46,5E 26 00 00 15 00 62 00 CD 94 C9 45 00 0F E6 46
9823,22,98,6857.1,29512.9,9,82,5,5F 26 00 00,CD 48 D6 45,CD 91 E6 46,5F 26 00 00 16 00 62 00 CD 48 D6 45 CD 91 E6 46
9824,23,98,7092.6,29455.6,8,77,1,60 26 00 00,CD A4 DD 45,33 1F E6 46,60 26 00 00 17 00 62 00 CD A4 DD 45 33 1F E6 46
9825,24,98,7447.3,29499.9,8,77,2,61 26 00 00,66 BA E8 45,CD 77 E6 46,61 26 00 00 18 00 62 00 66 BA E8 45 CD 77 E6 46
9826,25,98,7751.1,29632.9,9,82,11,62 26 00 00,CD 38 F2 45,CD 81 E7 46,62 26 00 00 19 00 62 00 CD 38 F2 45 CD 81 E7 46
9827,26,98,8054.1,29473.9,8,77,10,63 26 00 00,CD B0 FB 45,CD 43 E6 46,63 26 00 00 1A 00 62 00 CD B0 FB 45 CD 43 E6 46
9828,27,98,8274.1,29636.6,10,87,1,64 26 00 00,66 48 01 46,33 89 E7 46,64 26 00 00 1B 00 62 00 66 48 01 46 33 89 E7 46
9829,28,98,8511.4,29462.3,6,67,5,65 26 00 00,9A FD 04 46,9A 2C E6 46,65 26 00 00 1C 00 62 00 9A FD 04 46 9A 2C E6 46
9830,29,98,8951.5,29624.9,10,87,12,66 26 00 00,00 DE 0B 46,CD 71 E7 46,66 26 00 00 1D 00 62 00 00 DE 0B 46 CD 71 E7 46
9831,30,98,9142.5,29648.4,7,72,8,67 26 00 00,00 DA 0E 46,CD A0 E7 46,67 26 00 00 1E 00 62 00 00 DA 0E 46 CD A0 E7 46
9832,31,98,9492.1,29472.6,8,77,0,68 26 00 00,66 50 14 46,33 41 E6 46,68 26 00 00 1F 00 62 00 66 50 14 46 33 41 E6 46
9833,32,98,9712.2,29635.3,5,62,11,69 26 00 00,CD C0 17 46,9A 86 E7 46,69 26 00 00 20 00 62 00 CD C0 17 46 9A 86 E7 46
9834,33,98,10128,29474.8,10,87,7,6A 26 00 00,00 40 1E 46,9A 45 E6 46,6A 26 00 00 21 00 62 00 00 40 1E 46 9A 45 E6 46
9835,34,98,10363.5,29637.5,9,82,7,6B 26 00 00,00 EE 21 46,00 8B E7 46,6B 26 00 00 22 00 62 00 00 EE 21 46 00 8B E7 46
9836,35,98,10587,29652.2,5,62,11,6C 26 00 00,00 6C 25 46,66 A8 E7 46,6C 26 00 00 23 00 62 00 00 6C 25 46 66 A8 E7 46
9837,36,98,11022,29594.8,10,87,4,6D 26 00 00,00 38 2C 46,9A 35 E7 46,6D 26 00 00 24 00 62 00 00 38 2C 46 9A 35 E7 46
9838,37,98,11325,29655.8,9,82,12,6E 26 00 00,00 F4 30 46,9A AF E7 46,6E 26 00 00 25 00 62 00 00 F4 30 46 9A AF E7 46
9839,38,98,11545,29598.4,6,67,7,6F 26 00 00,00 64 34 46,CD 3C E7 46,6F 26 00 00 26 00 62 00 00 64 34 46 CD 3C E7 46
9840,39,98,11782.2,29644.1,8,77,7,70 26 00 00,CD 18 38 46,33 98 E7 46,70 26 00 00 27 00 62 00 CD 18 38 46 33 98 E7 46
9841,40,98,12219.2,29514.8,7,72,11,71 26 00 00,CD EC 3E 46,9A 95 E6 46,71 26 00 00 28 00 62 00 CD EC 3E 46 9A 95 E6 46
9842,41,98,12436.9,29457.4,8,77,12,72 26 00 00,9A 53 42 46,CD 22 E6 46,72 26 00 00 29 00 62 00 9A 53 42 46 CD 22 E6 46
9843,42,98,12786.5,29501.6,9,82,8,73 26 00 00,00 CA 47 46,33 7B E6 46,73 26 00 00 2A 00 62 00 00 CA 47 46 33 7B E6 46
9844,43,98,13007.1,29444.3,8,77,11,74 26 00 00,66 3C 4B 46,9A 08 E6 46,74 26 00 00 2B 00 62 00 66 3C 4B 46 9A 08 E6 46
9845,44,98,13413.1,29509.7,10,87,8,75 26 00 00,66 94 51 46,66 8B E6 46,75 26 00 00 2C 00 62 00 66 94 51 46 66 8B E6 46
9846,45,98,13737.2,29642.8,5,62,8,76 26 00 00,CD A4 56 46,9A 95 E7 46,76 26 00 00 2D 00 62 00 CD A4 56 46 9A 95 E7 46
9847,46,98,13872.1,29467.1,5,62,12,77 26 00 00,66 C0 58 46,33 36 E6 46,77 26 00 00 2E 00 62 00 66 C0 58 46 33 36 E6 46
9848,47,98,14307.1,29629.7,9,82,1,78 26 00 00,66 8C 5F 46,66 7B E7 46,78 26 00 00 2F 00 62 00 66 8C 5F 46 66 7B E7 46
9849,48,98,14610.1,29470.7,8,77,0,79 26 00 00,66 48 64 46,66 3D E6 46,79 26 00 00 30 00 62 00 66 48 64 46 66 3D E6 46
9850,49,98,14830.1,29633.4,5,62,4,7A 26 00 00,66 B8 67 46,CD 82 E7 46,7A 26 00 00 31 00 62 00 66 B8 67 46 CD 82 E7 46
